"Dube, S",https://www.espncricinfo.com/cricketers/shivam-dube-714451,"A tall pace-bowling allrounder from the suburbs of Mumbai who started in the city's robust school cricket circuit, Shivam Dube shot to limelight in domestic cricket and the IPL with his almost unparallel six-hitting ability, especially against spin.
Within his first year of white-ball debut in domestic cricket, Dube had started hitting boundaries in the lower order and picking wickets. His Ranji Trophy debut also put him in the spotlight when he bagged a five-for to dismiss five of Karnataka's top six batters, combined with a brisk 71 down the order. But the headline moment came when he smashed five sixes in an over off Pravin Tambe in a Mumbai T20 league game and repeated the feat in a Ranji match against Baroda, just a day before the IPL auction in December 2018. That season, Dube had also taken a seven-for against Karnataka and struck his maiden first-class century. Those shot his value up so much that RCB splurged Rs 5 crore for him. However, he couldn't prove to be the finisher RCB wanted him to be for two seasons and he switched to Rajasthan Royals for the 2020 season.
Despite the IPL form, he shone for India A across formats in 2019, especially in crisis situations, which impressed the selectors enough to pick him for a home T20I series when Hardik Pandya was unavailable, especially after they had looked beyond Vijay Shankar in the aftermath of the 2019 ODI World Cup. Dube scored his maiden T20I fifty in his fourth innings, when he was promoted to No. 3, but his IPL stock was yet to take off.
Dube's fortunes - both in the IPL and for India - rose to giddying heights after he was bought by CSK for Rs 4 crore in 2022. They groomed him as a six-hitting specialist in the middle overs, especially to take on spinners. He hammered 16 fours and 22 fours to finish the 2022 season with a strike rate of 156.21, and he followed his 289 runs that year with 418 in 2023 and 396 in 2024, striking them at 158.33 and 162.30 respectively. It earned him a berth for the 2024 T20 World Cup, where he was far from his best (133 runs with a strike rate of under 115), but he was part of an unbeaten victorious campaign.
He also excelled in the red-ball format in 2024, scoring two attacking centuries to average nearly 68 and taking 12 wickets at just 12.08 in Mumbai's title-winning Ranji run.
Shivam Dube IPL factfile
- Shivam Dube started his IPL career in 2019 after Royal Challengers Bengaluru (RCB) bought him for INR 5 crore.
- He played for RCB for two years but did not have much success.
- After another below-par season, this time for Rajasthan Royals (RR), Dube was picked by Chennai Super Kings (CSK) at the mega auction in 2022.
- That is where his fortunes changed. In his first season for CSK, he scored 289 runs at a strike rate of 156.21. He followed it up with 418 runs at 158.33 in 2023, and 396 runs at 162.30 in 2024."
"Gaikwad, RD",https://www.espncricinfo.com/cricketers/ruturaj-gaikwad-1060380,"Ruturaj Gaikwad IPL factfile
- Ruturaj Gaikwad made his IPL debut for Chennai Super Kings (CSK) in 2020. Playing six games that season, he scored three fifties and two ducks.
- In 2021, he played an instrumental role in CSK winning their fourth IPL title. With 635 runs, he was the highest run-scorer in the tournament, thus winning the orange cap.
- Ahead of the mega auction in 2022, CSK retained him for INR 6 crore.
- In 2024, Gaikwad took over the CSK captaincy from MS Dhoni.
Ruturaj Gaikwad player profile
Ruturaj Gaikwad entered the Indian cricket fan's consciousness with a bang in 2021, when he made a whopping 635 runs for title winners Chennai Super Kings. The previous season the franchise had taken a punt on Gaikwad as one for the future, slotting him in as an anchoring opener who could attack when needed. They gave him six games and he showed what he was capable of, with over 200 runs.
Towards the pointy end of the 2021 tournament, Gaikwad made 70 in the qualifier against Delhi Capitals and put on a partnership of 61 with Faf du Plessis in the final, taking CSK to 192, which turned out to be plenty. Fresh off that success, he captained Maharashtra in the Syed Mushtaq Ali T20 tournament and made 259 runs.
Gaikwad's first-class, List A and T20 debuts came in 2016-17, and he shone in the middle format, with 444 runs, the third highest in the Vijay Hazare Trophy that year. He showed he had the game for all requirements when he produced 187 not out against Sri Lanka A in a List A game June 2019, and later in the year, a hundred and a fifty against Chhatisgarh in the Ranji Trophy."
"Gayakwad, RS",https://www.espncricinfo.com/cricketers/rajeshwari-gayakwad-709635,No bio section found.
"Ghosh, RM",https://www.espncricinfo.com/cricketers/richa-ghosh-1212830,No bio section found.
Harshit Rana,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,"A fast bowler from Delhi, Harshit Rana is among the modern breed of players who made their IPL debut before their senior domestic debut. In his case, it was thanks to Kolkata Knight Riders' scouting system. With height, pace, hit-the-deck skills and clever variations to his credit, Harshit was fast-tracked into the India squad in July 2024, after having won the IPL with KKR.
Harshit was 20 when - on the advice of Nitish Rana, who also hails from Delhi - KKR brought him on board as a replacement for the injured Rasikh Salam in 2022. Later that year, Harshit made his first-class and List A debuts as well, showcasing his ability to adapt with the red ball with 21 wickets in five first-class Ranji Trophy games that season.
By June 2023 he had been picked for the Duleep Trophy, where he showed he had something to offer with the bat too, cracking an unbeaten 122 off 86 balls from No. 9, studded with nine sixes, for North Zone. Harshit was also part of the India A side at the ACC Emerging Men's Cup, where he opened the bowling and picked up seven wickets in five games. That he was getting closer to an India call-up became clear when he toured South Africa for an India A series in 2023-24, the A side shadowing the senior team.
His terrific 2023 culminated in an IPL trophy in 2024; he was KKR's joint-second-highest wicket-taker, and fourth overall in the tournament, with 19 scalps spread across the three innings phases and an enviable economy rate of 9.85 in the death overs in an extremely high-scoring tournament.ESPNcricinfo staff"
"Hasabnis, TS",https://www.espncricinfo.com/cricketers/tejal-hasabnis-798119,No bio section found.
"Hemalatha,D",https://www.espncricinfo.com/cricketers/dayalan-hemalatha-961107,No bio section found.
"Ishaque, S",https://www.espncricinfo.com/cricketers/saika-ishaque-597815,No bio section found.
"Iyer, SS",https://www.espncricinfo.com/cricketers/shreyas-iyer-642519,"Shreyas Iyer player profile
Shreyas Iyer is an attacking top-order batter capable of marrying classical shots with brute force.
He made headlines when Delhi Daredevils bought him at the 2015 IPL auction for Rs 2.6 crore (about US$416,000). It was faith he repaid with interest: he made 439 runs that season, and won the IPL Emerging Player of the Year award. Over the next six seasons, he became a mainstay of the side and its captain, making over 400 runs a season for them four times.
Iyer came up through the Under-19 ranks, hitting back-to-back fifties in the 2014 World Cup playoffs to help India finish fifth. He made his first-class debut for Mumbai the next domestic season, and after a lukewarm stint in the middle order, was promoted to opener and finished as the team's top run-getter with 809 runs at an average of over 50. He had a blow-out Ranji Trophy season the next year, with 1321 runs at 73, and made a century in the final, where Mumbai won their 41st title.
By then calls for Iyer to be fast-tracked into the India side had grown clamorous, but it took nearly another two years before he made his international debut, in the white-ball formats first. His first hundred for India came in an ODI against New Zealand in Hamilton in 2020, and he made a century and fifty on Test debut against the same side a little over a year and a half later, this time at home. In a Ranchi ODI in October 2022, he made a chase of 282 against South Africa look like a walk in a park with a well-paced unbeaten 113 that took India home with plenty of room to spare.
Shreyas Iyer IPL factfile
- After missing IPL 2023 with a back injury, Shreyas Iyer has returned to lead Kolkata Knight Riders (KKR) in IPL 2024, though he has continued to have issues with his back.
- Iyer, a middle-order batter who excels against spin, joined KKR in IPL 2022 as their captain after spending his first seven IPL seasons at Delhi Capitals (DC).
- He was named Emerging Player of the Year for scoring 436 runs in his debut IPL season in 2015, and in 2018 he replaced Gautam Gambhir as DC captain after the season had begun.
- In 2019, Iyer led DC to the IPL playoffs for the first time after six years, and in 2020 he captained them to their first IPL final, where they lost to Mumbai Indians.
- Iyer missed the first half of IPL 2021 because of a shoulder injury, and when he returned for the second half of the season, DC decided to continue with Rishabh Pant as their captain. Iyer left DC at the end of that season and began his KKR career the following year."
"Jadeja, RA",https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,"Ravindra Jadeja player profile
Dissed when he first appeared, Ravindra Jadeja won the doubters and haters over with his deeds, and now sits among the elite of Indian spin bowling.
In October 2019 he became the quickest left-arm bowler to reach 200 Test wickets. Six years before that, he had became the first Indian since Anil Kumble in 1993 to top the ICC ODI bowling rankings. In the IPL, he drew a scarcely believable bid of US$2 million in 2012.
In an era in which he was bound to be overshadowed by the artistry of fellow spinner R Ashwin, Jadeja kept his senior colleague on his toes, and often stole the spot when conditions allowed India to play just the one spinner. It helped that he was a captain's dream: arguably the fastest man on the turf and the best fielder in the time that he played, he went on to become an important lower-order batter.
Some of his best batting performances came against the top teams, and they were often accompanied by the swordsman's celebration that became his signature. Ten years into his career, he had five Test fifties and a hundred against England - the latter in a partnership of 222 with Rishabh Pant at Edgbaston in 2022 - and four half-centuries against Australia. It was all a far cry from the memes his batting inspired at the start of his career - though the ridicule directed at his three triple-hundreds in domestic cricket back then was more an indictment of the quality of bowling on the Indian first-class circuit at the time.
Jadeja shone in India's 2013 Champions Trophy win, finishing as the leading wicket-taker, with 12 wickets, two of those in the final, where he also made an unbeaten 33.
His most valuable assets as a bowler are perhaps his fitness and strength, which enable him to go at batters for hours, ready to pounce on any assistance from the pitch. Like with his batting, his bowling highlights too feature the best sides disproportionately. His first Test five-for came against Australia in Delhi in 2013, and was followed by 6 for 138 in his next match, against South Africa in Durban, though that was in an India defeat. When South Africa next visited India, he got stuck into them, with 23 wickets in the four Tests in 2015. Against England at home in 2016-17, he harvested 26; this included an impressive demolition job in Chennai, where he took 7 for 48 after India had racked up 759 runs. Later that season he took 25 wickets when Australia visited for four Tests, to go with the 24 from the previous time, in 2013.
Through the first half of his career and beyond, Jadeja's place in the Test side was never quite secure. He had to fight through a serious shoulder injury, and he was even dropped from the squad, but he kept coming back. Of course, these hardships paled in comparison with a tough childhood in Jamnagar, and the hard knocks that marked his early career, including being banned by the IPL for a year for essentially trying to negotiate his salary. In that tournament, Jadeja has been synonymous with Chennai Super Kings, for whom he has taken over 100 wickets over nine seasons and whom he briefly captained in 2022.
Ravindra Jadeja IPL factfile
- Ravindra Jadeja has won the IPL final four times, once with Rajasthan Royals (RR) and three times withChennai Super Kings(CSK).
- He was the Player of the Match in CSK's thrilling win in 2023 when he hit a four off the last ball of the match.
- The late Shane Warne marked him out as a future superstar when he captained the 19-year-old Jadeja in 2008, nicknaming him ""Rockstar"".
- Jadeja is CSK's second-highest wicket-taker in the IPL, behind only Dwayne Bravo (140).
- He was handed the CSK captaincy in 2022, but stepped down mid-season and MS Dhoni took the reins again. CSK finished joint-bottom of the table that year.
- Jadeja holds the record for scoring most runs in an over in the IPL: he took 36 off RCB's Harshal Patel in a seven-ball over in 2021. The over went for 37 in all."
"Jaiswal, YBK",https://www.espncricinfo.com/cricketers/yashasvi-jaiswal-1151278,"Yashasvi Jaiswal player profile
From his Under-19 days, Yashasvi Jaiswal has come to embody fearlessness and a robust batting approach, to which he has also managed to add consistency, as his record in the IPL and in domestic cricket for Mumbai in the early 2020s shows.
At 12, Jaiswal moved from rural Uttar Pradesh to Mumbai for cricket. He slept in tents and soldpani purito earn pocket money. When Jwala Singh, a local coach, took him under his wing two years later, after watching him at Azad Maidan, Jaiswal's career began to take off.
In October 2019, in the Vijay Hazare Trophy, the 50-overs domestic competition, Jaiswal racked up scores of 113, 22, 122, 203 and 60 not out, his run only coming to an end when rain knocked Mumbai out of the competition. The following year, he was India's batting mainstay in the Under-19 World Cup in South Africa, where he was the Player of the Tournament and the team finished runners-up. That paved the way for a big payday at the IPL, where he was signed for Rs 2.4 crore (about US$ 338,000) by Rajasthan Royals.
The step up from tearing apart domestic bowlers and lording it over U-19 attacks wasn't quite smooth, but hard work and long hours spent working on his technique and skills at the Royals academy when training opened up after Covid helped his confidence, Jaiswal said. In his first full Ranji Trophy season, 2021-22, he made three successive hundreds in Mumbai's run to the final.
At Royals, where he was retained ahead of the 2022 season, Jaiswal has formed a fearsome opening combination with Jos Buttler.  In the 2023 IPL, he set a new record for the fastest fifty in the tournament's history, off just 13 balls.
Yashasvi Jaiswal IPL factfile
- In 2023, Yashasvi Jaiswal scored the fastest fifty in IPL cricket: off 13 balls, forRajasthan Royals(RR) against Kolkata Knight Riders (KKR).
- Spotted early and nurtured by Royals, Jaiswal became their youngest centurion at 21 years and 123 days in 2023, with 124 against Mumbai Indians (MI).
- That Jaiswal 124 also equalled the record for the highest individual score by a Royals batter, and broke the record for the highest IPL score by an uncapped player."
"Jurel,DC",https://www.espncricinfo.com/cricketers/dhruv-jurel-1175488,"Dhruv Jurel player profile
Son of a Kargil war veteran, Dhruv Jurel too wanted to join the army before falling in love with cricket. His father was against him playing the sport, so Jurel kept it a secret from him. One day, his father was reading the newspaper and told him, ""There is a cricketer by the same name as you, and he has scored these many runs."" Scared, Jurel did not say anything.
Jurel was born in a lower-middle-class family. His mother had to sell her gold chain to buy him his first cricket kit but things soon took a positive turn. In 2019, Jurel led India to the Under-19 Asia Cup title in Sri Lanka, and was named the vice-captain for the 2020 Under-19 World Cup in South Africa.
He had hardly played any domestic cricket when Rajasthan Royals bought him for IPL 2022 but did not get a chance that season. He made his debut in IPL 2023, when coming in as Impact Player he scored 32 not out off 15 balls against Punjab Kings. Even though Royals lost the match, Jurel had cemented his position.
In only his sixth first-class match, Jurel scored 249 against Nagaland while opening the innings for Uttar Pradesh in Ranji Trophy 2022-23. He got his maiden India call-up when England visited India in 2024 for a five-match Test series. Making his debut in the third Test in Rajkot, he scored a crucial 46. In the next Test, in Ranchi, he scored 90 and 39 not out and was named the Player of the Match.
Dhruv Jurel IPL factfile
- Dhruv Jurel was signed by Rajasthan Royals (RR) ahead of IPL 2022 for a base price of INR 20 lakh. But he did not get to play that season.
- Jurel made his IPL debut in 2023, and impressed everyone with his power-hitting in the death overs.
- That season, he scored 152 runs from 11 innings, at an average of 21.71 and a strike rate of 172.72. Among those who scored at least 100 runs, his strike rate was the seventh highest"
"Kanwar, TP",https://www.espncricinfo.com/cricketers/tanuja-kanwar-960847,No bio section found.
"Kashyap, MS",https://www.espncricinfo.com/cricketers/mannat-kashyap-1346682,No bio section found.
"Kaur, AB",https://www.espncricinfo.com/cricketers/amanjot-kaur-1255411,No bio section found.
"Kaur, H",https://www.espncricinfo.com/cricketers/harmanpreet-kaur-372317,"No one in India has moved the needle for women's cricket as far as Harmanpreet Kaur did when she made an epochal, unbeaten 171 to beat defending champions Australia in the 2017 ODI World Cup semi-final. Armed with a ferocious slog sweep and gifted hitting-ability, Harmanpreet has modeled her aggressive style of play on that of her idol Virender Sehwag.
She represents the new-age India women's cricketer, part of a generation that has been at the center of ad campaigns, endorsements, central contracts and pay-parity with the men. Her stocks rose overseas as well. She became the first India cricketer - male or female - to sign a Big Bash League contract with Sydney Thunder in Australia. The deal came about on the back of an impressive showing during India's tour of Australia in January 2016, where she made a 31-ball 46 to script India's highest-ever T20 chase. In June 2017, she became the first Indian to sign with Surrey Stars in ECB's Kia Super League.
Harmanpreet broke through in 2009, but it wasn't until 2013 that she stamped her class. Her century against England at the Women's World Cup at home, albeit in a losing cause, earned plaudits from opposition captain Charlotte Edwards. Her career graph has skyrocketed since. In April 2013, she was handed the captaincy of the Indian ODI team when Mithali Raj was rested for the limited-overs series against Bangladesh. She got the job full-time across formats in 2016 in the wake of a disappointing T20 World Cup campaign where India crashed out of the group stages.
The high point of her India captaincy came in 2020 when she led the side to the final of the T20 World Cup against Australia in front of a record 86,174 fans at MCG. Three years on, she ushered in a new era in Indian women's cricket by leading Mumbai Indians to the inaugural WPL crown."
"Khan, SN",https://www.espncricinfo.com/cricketers/sarfaraz-khan-642525,"Sarfaraz Khan rose to prominence when, aged 12, he broke the record for the highest score in the Harris Shield inter-school tournament, making 439 for Rizvi Springfield in an innings that featured 56 fours and 12 sixes. However, prior to his introduction to the global scene, Sarfaraz was suspended on charges of fudging his age by the Mumbai Cricket Association, before the board eventually accepted the results of an advanced test.
After an exceptional season for the Mumbai Under-19 team, Sarfaraz, who trains under the tutelage of father and coach Naushad Khan, earned a call-up for the India Under-19 quadrangular series in 2013. He responded with a match-winning 66-ball 101 while chasing against South Africa.
Sarfaraz was then rewarded with a spot in the India squad for the Under-19 World Cup in UAE in 2014. Having scored 211 runs in six games at an average of 70.33, Sarfaraz was set for his transformation to the next level. In 2015, Royal Challengers Bangalore bought him for INR 50 lakhs, and he soon became the youngest player to play in the IPL. A year later, Sarfaraz finished as the second-highest run-scorer in the Under-19 World Cup in Bangladesh, with 355 runs from six matches, often rescuing India from faltering starts. Sarfaraz left Mumbai for Uttar Pradesh in the 2015-16 domestic season.ESPNcricinfo staff"
"Kohli, V",https://www.espncricinfo.com/cricketers/virat-kohli-253802,"Virat Kohli player profile
India has given to the world many a great cricketer but perhaps none as ambitious as Virat Kohli. To meet his ambition, Kohli employed the technical assiduousness of Sachin Tendulkar and fitness that was in the league of top athletes in the world, not just cricketers. As a result, Kohli became the most consistent all-format accumulator of his time, making jaw-dropping chases look easy, and finding, in his own words, the safest possible way to score runs. Plenty of them.
This ambition transferred seamlessly to his captaincy: he demanded more than ever of his bowlers especially the quick ones, often sacrificed a batsman for bowling depth, and led India to a long stay at No. 1 in Test rankings and a first-ever series win in Australia. He is well on his way to end up as India's most successful Test captain.
Barring one in Bangladesh, Kohli scored Test hundreds in and against every country he played. He absolutely smashed records for number of matches taken to reach eight, nine, ten and eleven thousand ODI runs, and became the first batter to score 50 hundreds in one-day internationals.
An Under-19 world Cup-winning captain, when he burst onto the scene, Kohli was a precocious talent with a cover drive to kill for. He was destined to be India's next big batsman as the Tendulkar era began to retire, but Kohli wanted to be more: a cricketer whom the opposition would be in awe of, a cricketer whose presence would raise the intensity of the contest. He lived every ball, competed each moment, and made sure he had the fitness and strength to do so. He was widely credited for changing the fitness culture in Indian cricket, introducing endurance tests as a criterion for selection.
Kohli was quite simply India's most powerful captain. Centre of every marketing campaign for Indian cricket, he also happened to lead at a time when the BCCI was run by interim administrators who knew better than to draw the ire of Indian cricket's biggest star. There was never any cause to doubt his intent: to do things that will win matches for India, which they did plenty under him.
Virat Kohli IPL factfile
- Virat Kohli is the only player in the Indian Premier League (IPL) to have played all seasons for one team:Royal Challengers Bangalore(RCB)
- He was picked by RCB soon after he captained India to victory in the 2008 Under-19 World Cup and has been retained by them ever since
- Kohli is the IPL's highest run-scorer and the only one with more than 8000 runs
- He holds the record for most IPL centuries (8) as well as most runs in a season (973 runs in 2016). He has won the Orange Cap twice - in 2016 and 2024
- Kohli captained RCB full-time from 2013 to 2021 and led them to the final in the 2016 season, when they lost to Sunrisers Hyderabad
- Kohli holds the record for the most prolific partnerships in the IPL, with AB de Villiers (3123 runs) and Chris Gayle (2787 runs)
- His popularity has made RCB one of the most followed teams in the IPL, even though they haven't yet won a title"
Kuldeep Yadav,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,"Kuldeep Yadav player profile
Kuldeep Yadav started as a fast bowler when he first joined a cricket academy in Kanpur, but was asked by his coach Kapil Pandey to switch to something much rarer - left-arm wristspin. The change wasn't smooth - Kuldeep admitted that he had even tried once - but he soon realised bowling left-arm wristspin was the way forward for him. And he was good at it too, having not only solid control over the length, but also a potent wrong'un among his variations.
There haven't been too many bowlers of his ilk in India, and Kuldeep, therefore, attracted immediate attention after successful stints at the Under-19 level.
Kuldeep played his first India U-19 game in April 2012 as a 17-year old and and despite consistently taking wickets, he stayed below the radar.  It was the 2014 edition of the U-19 World Cup in Dubai that pushed his stocks higher. After a wicketless spell in the opening game against Pakistan, Kuldeep picked up a hat-trick in the next game against Scotland. ""As Kuldeep, mere ko wicket nikaalna hai (As Kuldeep, I knew I had to take wickets),"" he said after the match.
He gained in stature in the games that followed, repeatedly troubling batsmen with his turn and finished with 14 wickets, the joint second-highest in the tournament. The performance seemed to justify why Kolkata Knight Riders' scouts had forked out $66,000 for him in the IPL auction prior to the Under-19 World Cup.
Kuldeep had been part of the Mumbai Indians set-up in the 2012 season where he had a fond memory of bamboozling Sachin Tendulkar once in the nets with his wrong'un. That did not translate into an IPL debut. Nor did it happen with Knight Riders in the 2014 season. He had to wait until the Champions League where, playing as a support bowler to Sunil Narine, he impressed with his economy. Following those performances, he was included in India's ODI squad for the series against West Indies in October 2014, and he made his first-class and List A debuts shortly after.
Having established himself in the Uttar Pradesh and India A sides, Kuldeep made his Test debut against Australia in a deciding match in Dharamsala in March 2017 and claimed 4 for 68 in the first innings.ESPNcricinfo staff
Kuldeep Yadav IPL factfile
- Kuldeep Yadav is the most successful left-arm wristspinner in the IPL.
- He was first introduced by Kolkata Knight Riders (KKR) in 2016 in a continuation of their faith in left-arm wristspin, first starting alongside Brad Hogg and then replacing the veteran Australian.
- His form fell away in the 2019 and 2020 seasons, and he missed IPL 2021 due to a knee injury before being let go by KKR.
- In 2022, after six seasons with KKR, he was picked byDelhi Capitals(DC). The move seemed to work for him, 2022 being his most prolific IPL season: he took 21 wickets at a strike rate of 14.19, finishing in the tournament's top-five wicket-takers."
"Mandhana, S",https://www.espncricinfo.com/cricketers/smriti-mandhana-597806,"Smriti Mandhana bats with the grace that is typical of left-handers and its also brought her runs all over the world. Over time, Mandhana has added a power game, with a pull shot comparable with some of the best ever. Her consistency over long periods has made her among the top batters; attributes that have also made her arguably among the most marketable female athletes in India.
A prodigy, Mandhana made her senior team debut for Maharashtra as a 13-year-old, and graduated to captaining the team at 16. An international debut in the same year (2013) was the start of a journey in which she has broken the ceiling repeatedly.
In 2014, she celebrated her Test debut with a half-century in a historic win over England in Wormsley. In 2017, she struck 90 on ODI World Cup debut, in a tournament where India spurred a revolution by making the final. In between, she became the face of the women's T20 revolution in India long before the Women's Premier League was conceived, becoming only the second Indian to sign a franchise deal, with WBBL team Brisbane Heat.
Among all the runs and records she has racked up, Mandhana's biggest achievement to date must undoubtedly be the WPL 2024 title she delivered as captain for Royal Challengers Bengaluru, whose bid of INR 3.4 crore (USD 415,000 approx then) made her the costliest signing prior to the inaugural edition."
Mohammed Siraj,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,"Mohammed Siraj's rise as a seamer was remarkably swift. The son of an autorickshaw driver in Hyderabad, he only began playing the game in class seven. It was in 2015 that he first bowled with a cricket ball. In 2017, he bagged an IPL contract worth INR 2.6 crore. Months later, he was wearing an India shirt and bowling in a T20 international against New Zealand.
Sturdy and athletic, Siraj has a deceptive run-up, which initially suggests that a left-arm bowler is steaming in. He is, however, a right-armer and by his own admission is a natural at getting the ball to swing into the right-hander. He has always been able to bowl a pretty quick bouncer though, something that had impressed his captain David Warner and team mentor VVS Laxman in the Sunrisers Hyderabad set-up.
Potential translated to performance when he was his state's highest wicket-taker playing only his second season of Ranji Trophy - 41 wickets in nine matches. He was subsequently picked to play for the Rest of India and was brought on board by the India A team as well for a tour of South Africa in July-August 2017. The step up to the big league arrived soon after."
Mukesh Kumar,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,"With his all-format international debut in the Caribbean in 2023, Mukesh Kumar was among the bowlers next in line after the likes of Jasprit Bumrah and Mohammed Shami. He is also among the rare breed of bowlers who got his maiden India call-up before playing a single IPL game.
Mukesh was picked by the Cricket Association of Bengal in their trials when he had not even played club cricket. When he had moved from Bihar, his home state, in 2014, he was primarily a tennis-ball cricket player who would get tired easily and the doctors had said he was anemic. He was later also diagnosed with bone edema in his knees but over time he gained considerable strength while working under Ranadeb Bose and Waqar Younis. After a few years of training, fitness regimes, and getting his food and sleep habits right, Mukesh became a vital part of the Bengal pace attack with Akash Deep and Ishan Porel.
Mukesh made an impact on his first-class debut at the age of 22 with a four-for against Haryana that included the big scalp of Virender Sehwag. He became a regular in the Bengal side from the 2018-19 season - when he became much fitter - bagging 22 wickets, the second-most for his team, in five matches. He added another 32 wickets next season, with two five-fors, in Bengal's run to the Ranji Trophy final. His wickets in the semi-final against Karnataka included KL Rahul, Devdutt Padikkal, Karun Nair and Manish Pandey.
In the absence of a Ranji season in Covid-19, he continued to pick up wickets with his swing and skiddy bowling in the white-ball formats. In September 2022, he picked up five wickets on his India A debut against New Zealand A on a high-scoring pitch. He then picked up four wickets with the new ball in the Irani Cup and then toured Bangladesh for another A tour to bag a six-for.
He was selected in India's second-string T20I side just after the 2022 T20 World Cup, which didn't result in a debut, but it was in 2023 that he got his maiden IPL deal, with Delhi Capitals for Rs 5.50 crore, and then his debut for India in the three formats within a span of 14 days, the shortest span in which an India player made his debut across formats. Such was his rise that he had played 18 matches for India by the time 2023 ended."
"Nitish Kumar Reddy,K",https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,"Nitish Kumar Reddy first made headlines when he started the 2017-18 Vijay Merchant Trophy with a triple-century for Andhra, followed by a 345-ball 441 against Nagaland. His 1237 runs there at an average of 176.41 still remains the record highest tally in the tournament's history, and earned him the BCCI's award for best U-16 cricketer that season. As he developed his bowling as a seamer, he also took the new ball for Andhra in senior domestic cricket, and his all-round skills earned the interest of Sunrisers Hyderabad in the IPL. Before the 2023 IPL season, he was bought by SRH for INR 20 lakhs, but in his debut season, bowled five wicketless overs across two games while not getting to bat. However, in IPL 2024, his exploits earned SRH crucial victories in their run to the playoffs; his 64 against Punjab Kings helped SRH win by one run, while his unbeaten 76 against Rajasthan Royals ensured a two-run win.Sreshth Shah"
"Padikkal, D",https://www.espncricinfo.com/cricketers/devdutt-padikkal-1119026,"Devdutt Padikkal IPL factfile
- An elegant left-hand top-order batter, Karnataka's Devdutt Padikkal was picked up at the auction ahead of IPL 2020 by Royal Challengers Bengaluru (RCB).
- Padikkal racked up 473 runs in his first IPL season and won the award for best emerging player.
- He followed that up with another 400-plus IPL season for RCB, scoring a century in the tournament as well - 101* in 52 balls against Rajasthan Royals.
- RCB, however, released Padikkal after that and RR bought him at the auction prior to IPL 2022. However, playing in the middle order as opposed to his preferred opening role, he could not replicate his success from previous years, scoring 376 runs from 17 innings.
- He had another lean season with RR in 2023, scoring 261 runs from 11 innings, and was traded to Lucknow Super Giants (LSG) ahead of IPL 2024.
Devdutt Padikkal player profile
Padikkal first came to attention in 2020 as a 20-year-old after a breakout domestic season where he was the top run-getter in both white-ball tournaments, and then winning the emerging-player award in his debut IPL season, racking up 473 runs. At 6ft 3in, left-hander Padikkal, primarily an opener, is able to use his height and reach to meet good-length balls on the rise. He took his first-season form into the 2020-21 Vijay Hazare Trophy, in which he became the first Indian batter to score four consecutive List A hundreds. He made over 400 runs in the 2021 IPL as well, and it led to an India call-up, in Sri Lanka. But just when Padikkal's career was taking off, an acute intestinal issue struck him, affecting his form and fitness for two years. After two middling seasons with Rajasthan Royals, where he shuttled up and down the order, he was traded to Lucknow Super Giants ahead of the 2024 IPL. He found his feet again just before that, becoming Karnataka's top run-getter in the 2023-24 Vijay Hazare Trophy and following it up with four hundreds in six first-class games."
